text;label
"Celia stole into his room one day  	while	  he was out at work";1
"She sat and stared at the view,  	while	  he opened the trunk and lifted out the sheet";1
"They sat obediently in leather chairs  	while	  he read the document out loud";1
"It advises artists to refrain from smoking or eating  	while	  painting";1
"While	  I was waiting for him, an assistant approached ";1
"We can interview people singly and discreetly  	while	  the rest are kept entertained";1
"She had a few words with him  	while	  I was speaking to Meryl ";1
"Sergeant Bird watched fascinated  	while	  Frobisher diligently examined every vessel";1
"Perhaps some ghastly medical error committed by Latimer  	while	  he was working with Wetherby";1
"Jean pondered on it for a day  	while	  we held our breath";1
"I caught her giggling  	while	  she did idiotic things with him";1
"One child goes out of the room  	while	  all the rest are in a circle";1
"The children sit around the room,  	while	  the person who is chosen to start takes a cushion";1
"One person is placed in the middle and momentarily blindfolded  	while	  the children hide the ring under their hands";1
"They then remain seated  	while	  the rest leave for the next trip";1
"She then tries to get as much as she can  	while	  a third person holds the mirror";1
"Push the loop down his left sleeve with your left hand  	while	  you reach up the sleeve with your right hand to grasp it";1
"I want nothing to do with that country  	while	  it remains as it is";1
" They slowly unwrapped them,  	while	  Isobel watched them eagerly";1
"Dalgliesh took the baby from her  	while	  Theresa helped the children into the Jaguar";1
"Dalgliesh saw Theresa slip her hand into his  	while	  one of the twins moved closer to him";1
"he decided to climb to the top chamber of the mill  	while	  it was still light";1
"Most dogs will become sleepy and relaxed  	while	  the injection is being made";1
"I had to transfer my fish to the bucket  	while	  I drained the tank";1
"Annie was only too glad to cope with the clothes  	while	  her husband was out of the way.";1
"Now sit by the fire and brush the rest dry,  	while	  I collect the eggs";1
"Tamar sat by her dressing table  	while	  Tempy brushed her hair";1
"Take advantage of me  	while	  I'm here";1
"I took up golf four years ago,  	while	  living in Northern Ireland";1
"Keep them warm  	while	  frying the remaining mixture";1
"I had some time off  	while	  I was working in Los Angeles";1
"I usually only have a short space of time  	while	  I'm home to sort out my musical needs";1
"That was a lesson Stephen learned  	while	  playing in a succession of bands in London";1
"Say these sentences  	while	  you rest a finger on the side of your nose";1
"At the end of the exercise have a short period of conversation  	while	  you concentrate on the fingertips on your larynx ";1
"Dustin relied mostly on coffee and aspirins  	while	  shuttling between the theatre and the studio";1
"So I screamed  	while	  I got dressed";1
"The top surface gets very hot  	while	  grilling";1
"I might eat a bread roll without the butter  	while	  I wait for the meal to arrive";1
"A wrap of plastic tape is advised to protect the hands  	while	  cutting with a screwing action";1
"You can listen to the radio  	while	  you're working";1
"It wasn't bad  	while	  it lasted";1
"She put on some music  	while	  they ate";1
"She took bits of chicken to bed with her and fell asleep  	while	  still chewing";1
"I'm going to leave him here  	while	  I go to visit a dear friend round the corner";1
"Then he sat down to watch the video of a film recorded  	while	  he was away at the funeral";1
" he gazed lovingly at a photograph of his mother,  	while	  pondering whether life continues after death";1
"Only the British Consul, Henry Veitch, was allowed on board  	while	  the ship was in Madeira";1
"Some restaurants in the old town feature musical entertainment  	while	  you are dining";1
"We exchanged small talk  	while	  he made coffee";1
"I expect you'd like an orange juice  	while	  Mr Oakley and the Doctor have a chat";1
"You want to look at the toys  	while	  I go in here";1
"He went on ahead  	while	  Willie staggered on after him";1
"Tom was pouring hot water into it  	while	  Sam was hiding under the table";1
"he sat down on the pouffe by the armchair  	while	  Tom sat ready to tell him a story";1
"while	  they were rehearsing, something happened";1
"Marshall's own father had a stroke  	while	  making the movie";1
"I am an expert on being nervous  	while	  broadcasting";1
"He waves his left hand near mine,  	while	  continuing to fork food into his mouth";1
"No one will move against him  	while	  he's alive";1
"The agent then put me on hold  	while	  she consulted a colleague";1
" Do not turn away or look down,  	while	  speaking";1
"This was their temporary bedroom  	while	  the house was being renovated";1
"Yet England must enjoy their dominance  	while	  they can";1
"The aircraft was left for two hours  	while	  the pilot was arranging for its recovery";1
"As a very small child, I'd sit and listen  	while	  he read me the comic";1
"Yet he can still play for his former club  	while	  he waits for the clearing period to expire";1
"Charlotte sat feeding her baby  	while	  Enoch played on the rug";1
"She stood on the deck  	while	  the water rushed in through the sides of the great oaken gates";1
"All these thoughts raced through Ruth's head  	while	  Miss Beard continued to babble";1
"Simply cut a hole in the baked biscuits  	while	  they are still hot";1
"Just tip the turkey juices into a glass jug  	while	  you leave the turkey to rest";1
"He was noted for his cruelty during the Vietnam War,  	while	  working for the CIA";1
"I've been hosed down with cold water  	while	  standing naked in the snow";1
"Next the dancers took to singing  	while	  wandering about";1
"I wanted to be with him  	while	  he was touring";1
"Police believe the two friends were attacked  	while	  sunbathing";1
"The girls would have stayed undiscovered  	while	  parents David and Sharon Schoo spent a week in Acapulco";1
"Mr Brown was freed  	while	  waiting for a decision on the appeal";1
"He confessed  	while	  in jail for blackmailing a woman ";1
"One sat on Mr Perkes  	while	  the other put the knife to his throat";1
"Prince William, 10, chewed his lip anxiously  	while	  eight-year-old Harry stared wistfully ahead";1
"Only three of the 16-strong team were let in the room  	while	  the Queen recorded";1
"One held a knife to his throat  	while	  forcing him to drive to nearby Hackney";1
"The firm had to close  	while	  an expert sorted out the mess";1
"The 26-year-old midfielder has flown home from Italy  	while	  recovering from a knee operation";1
" Stewart had filled in the V62 form  	while	  standing in the queue";1
"A pan had caught fire after he fell asleep  	while	  cooking a late-night snack";1
"We haven't seen much of each other  	while	  he's been busy as England's captain";1
"while	  I'm on this streak I'll take full advantage of it";1
"He may have met her  	while	  doing business with her father Robert";1
"It may well have been fun  	while	  it lasted";1
"It held up tram traffic for several hours,  	while	  the police investigated the cause";1
"Sien was admitted for her confinement  	while	  he was still in hospital himself";1
"The child passengers gripped the broom  	while	  their arms pumped round in a rhythm";1
"He set off  	while	  it was still night";1
"He justified the return to Theo on economic grounds,  	while	  stifling a feeling of failure";1
"These enable you to put titles onto your recordings  	while	  they are being shot";1
"Keep running  	while	  zooming out";1
"they can be done either on the camcorder  	while	  the shots are being taken or later at the editing stage";1
"run the copy transfer  	while	  mixing the original sound and pre-recorded music";1
"At least I will be using my skills  	while	  I'm abroad";1
"Helen will also be keeping an eye on the job market  	while	  she is away";1
"They don't wait in calm silence  	while	  someone else speaks";1
"he's just getting impatient  	while	  he waits";1
"ou should appreciate that  	while	  the stock provision becomes realised on sale to third parties";1
"Customers can use the store's cafe  	while	  they wait";1
"She took the car to Gatwick and left it there  	while	  she was on holiday";1
"I first heard about the race  	while	  I was in my first term at Exeter University";1
"I could gauge the build-up of colour  	while	  mixing it in the palette";1
"I have had this problem before  	while	  working through exercises in some books";1
"I was interviewed and was able to share different experiences and stories  	while	  in London";1
"Craig was able to say his thanks in church  	while	  I was languishing in bed with tonsillitis";1
"For a few weeks, he drove a taxi  	while	  searching for a permanent appointment";1
"Their old behaviour pattern has been interrupted,  	while	  they adjust to their new neighbours";1
"Benny stood patiently in the big bathroom  	while	  the back of her neck was washed";1
"He hit you last night,  	while	  I was out";1
"She makes me cocoa in a jug  	while	  I'm washing up";1
"A playground supervisor is a guardian  	while	  she is on duty";1
"the enemy could patrol against the Australians  	while	  developments took place along the east coast ";1
"so she has something to live on  	while	  she writes her first novel";1
"The senator fell into step beside me  	while	  some of Bonefish's smaller children followed at a safe distance";1
"A child was screaming in one of the flats,  	while	  two dogs were snarling as they fought in the wasteland ";1
" She paced up and down the tiny room  	while	  I sat on her bed";1
"I have already done so,  	while	  you were out";1
"Get into bed,  	while	  I undress";1
"You will never marry  	while	  I can prevent it";1
"I will find work and make money to keep us,  	while	  you look for something";1
"They won't do anything  	while	  you are here";1
"Many were seeking to get out  	while	  they could";1
"while	  the sport dominates his thinking, he no longer dominates the sport";1
"while	  at his peak, he stayed in remarkable physical condition ";1
"Mario and his brother both did some racing  	while	  still in Italy";1
"He paused  	while	  Manville opened the folder and drew out a typed list of names";1
"He hugged the old tailor to him, kissing his cheek  	while	  the tears rolled from his eyes";1
"Our churches and cathedrals rot  	while	  we build dams and factories to worship as objects";1
"Adam lived as far away from the parental home as was possible  	while	  still living in north London";1
"He made her a cup of tea  	while	  she sorted the washing";1
"The pains had begun  	while	  she was in the flat one morning";1
"It was opened by Edna, not yet fourteen,  	while	  her mother, surrounded by various other children";1
"Frank Adams waited  	while	  Brian seemed to consider the matter";1
"Bogie threw a full glass of scotch into the man's face  	while	  simultaneously Mayo hit the man on the head with her shoe";1
"I won't divorce you  	while	  you're in prison";1
"She is now forty-one and feeling bored  	while	  her children are at school";1
"You are more likely to be thinking about other things  	while	  you are driving along";1
"Let's pause for a moment,  	while	  I ask you to imagine the smell of newly baked bread ";1
"You could finish putting up shelves in the kitchen  	while	  he does the ironing";1
"You listen  	while	  the teacher talks";1
"I hadn't noticed this picture much  	while	  she was alive";1
"Granny had originally come to stay with us  	while	  her house was being fumigated ";1
"He nodded and returned to his chair  	while	  I stoked the fire";1
"I squatted on the stool at the foot of the bed  	while	  Mum searched the drawers";1
"I remember going upstairs  	while	  they were looking at the corpse";1
"while	  the others' attention was elsewhere I put my hand down inside";1
"My mother will take care of you  	while	  I get the house together";1
"while	  Mary tried on garments I stood gazing in awe";1
"I looked around the shop  	while	  waiting for Mary";1
"They put the parcels on the table and tidied the room  	while	  Frankie and I sat on the sofa and watched";1
"One night we had sat up late  	while	  Mum and Dad were at The Golden Cup ";1
"I promised and he went off to find his mates  	while	  I made my way home to start the chores";1
"she'll have to make herself useful  	while	  she's here";1
"Two were pulling each other 's hair and screaming at each other  	while	  the men tried to part them";1
"I was fascinated by her story and waited impatiently  	while	  she refreshed herself with tea before continuing";1
"That's a police whistle in case I'm attacked  	while	  I'm collecting the week's takings";1
"I told her peevishly that I wasn't staying  	while	  they were there";1
"I made the usual cup of tea  	while	  Frankie went to fetch nails and hammer from Dad's tool box";1
"she never came to the shed  	while	  we were chopping wood with him";1
"We girls sat on the bed  	while	  Mrs Smith sorted out some underclothes for me";1
"they both turned their backs  	while	  I slipped my old dress off ";1
"Nelly held her Mum's hand  	while	  I dipped a sponge into the cold water jug";1
"I have come for three hours  	while	  Joe is selling the pigs";1
"I'll sit quiet  	while	  you play";1
"he took out and lit a cigarette  	while	  he waited";1
"He ate a dish of cornflakes  	while	  wandering around the kitchen";1
"she bought it in Edinburgh  	while	  she was on her honeymoon";1
"And what about all the times I've asked your advice  	while	  you were doing your yard work";1
"I got a cold  	while	  I was doing it";1
"She never bothered to write to her husband  	while	  he was away";1
"he must have smoked at least eight packs of cigarettes  	while	  writing it";1
"he sat down hard on a red plastic and chrome chair,  	while	  he held his sandwich ";1
"she finally murmured into her teacup,  	while	  she tried quietly to increase the distance between her and the tea";1
"She picked up another,  	while	  Donna watched like a terrified rabbit";1
"You go down and get it,  	while	  I make a fire in the living-room";1
"She went to wash and change,  	while	  she considered how she could trace this mysterious boy";1
"He sat down on his bed  	while	  he threaded new laces into his boots";1
"The photographs were taken,  	while	  Mrs Stych leaned back in her chair";1
"The dishes below are filling and delicious,  	while	  at the same time good for you";1
"Can you bend down and touch your toes,  	while	  keeping your knees straight";1
"he ran it lightly around my producer  	while	  we were discussing the shape of the interview";1
"Each of us watched him closely  	while	  he was giving his evidence";1
"The judges did not watch Mathews closely  	while	  he was giving evidence";1
"The NPP is building television in its own states,  	while	  it has three state radios and three daily newspapers";1
"while	  the balances are maintained, we are on the whole more conscious";1
"the car went racing on  	while	  the friends tried to tidy up the mess";1
"The Sheikha joined us and we sat together  	while	  arrangements were made for me to leave";1
"The Sheikh arrived  	while	  the doctor was on the telephone to the hospital";1
"The Sheikh and his men stretched their legs  	while	  we refuelled";1
"they continued to sit with their feet in front of them  	while	  they carried on long conversations with God";1
"the Sheikha signalled me to stay  	while	  they moved out of the dining room";1
"she used her left leg  	while	  walking ";1
"Wait here  	while	  I pray";1
"I watched  	while	  the wind screwed great oak trees out of the earth";1
"I would stay  	while	  we worked on the bride house";1
"the Aga was turned down  	while	  Mrs Arbuthnot was away";1
"Eileen stood there  	while	  he chatted to Mary";1
"Philip stood helplessly  	while	  she talked to the ward sister";1
"The nurse slept in her room for two hours  	while	  Francis dozed in his nursery";1
"There was no real future for the Irish in Ireland  	while	  the country was divided";1
"Michael Harvey read the newspapers  	while	  the stewardesses offered drinks ";1
"Bodie walked to the window,  	while	  Doyle took a seat";1
"Fears were also expressed by some passengers that the tunnel might collapse  	while	  they were travelling through it";1
"The government was criticized for referring an agreed bid,  	while	  leaving a hostile bid free to proceed";1
"She did it all  	while	  I was in Bamford shopping this morning";1
"I'm not going to discuss it with you  	while	  you're in this foul mood";1
"He deemed it unwise to push the matter  	while	  she was clearly still in a state of emotional shock";1
"Evening after evening Ashi found herself alone in their avenue Foch apartment  	while	  Nader was out on business";1
"We appreciate our rights and value as individuals  	while	  respecting those of others";1
"She too remained composed  	while	  those around her became more aggressive and uncontrolled";1
"Eight have had heart conditions and two have died of illness  	while	  in office";1
"Diana attends Prince Harry's school sports day alone,  	while	  Charles goes to Copenhagen";1
"He sprained a muscle in his left leg  	while	  playing tennis with his coach";1
"I might look in  	while	  they're here";1
"Bardot took the overdose on Saturday  	while	  staying at her villa";1
"she was working on it  	while	  she stayed with me in Dublin";1
"The strain of the couple's pact clearly showed  	while	  they were together yesterday";1
"Foreign policy will take a back seat  	while	  Clinton sorts out domestic problems";1
"It got dark Saturday afternoon  	while	  they were out hiking";1
"he was knocked out  	while	  someone jumped on him";1
"Orders already on the books will be met  	while	  the Isle of Man-based receivers assess the state of the business";1
"Motorists were also criticised for using a carphone  	while	  driving";1
"One van is believed to have lost control  	while	  overtaking";1
"Lady Thatcher was in charge  	while	  the policy of selling weapons equipment to Saddam was changed";1
"He will never be sold  	while	  I am chairman";1
"You want to force those nuclei together  	while	  nature is designed to prevent it";1
"The US military is worried about the long delay  	while	  the new facilities are being built";1
"They'd crossed a highway  	while	  there was no traffic";1
"Angalo bit his lip  	while	  he worked this out";1
" Shrub sat silently  	while	  the row went on around her";1
"he is forced to wait outside  	while	  his master amuses himself indoors";1
"He kissed me in the back of the car  	while	  we waited for the others";1
"I sat in the back of the car  	while	  Richard drove";1
"We waited  	while	  policemen threaded their way through the crowd";1
"Now he was standing beside the sink  	while	  I bathed Tom's forehead";1
"She mumbled something  	while	  Flora supported her";1
" I watched her shuffle, wriggle and avert her eyes  	while	  we made stilted conversation about our lives";1
"I came across feminist politics  	while	  I was at college in London";1
"The seeds of a dramatic career were first sown  	while	  he was at the University of Indiana studying music";1
"A black female cat sat on the floor  	while	  her three kittens squealed in the bath";1
"The Colchester players left the field  	while	  police and club stewards restored order";1
"Many victims are also having to come to terms with the trauma  	while	  looking after children ";1
"Selective assessment cannot be dispensed with  	while	  there is a shortage of resources to meet individual needs";1
"Sergeant practised heeling  	while	  Master held tight to the lead";1
"He ran great loopy circles, barking with delight,  	while	  Master dodged and dived";1
"That big yellow beast did this  	while	  I was out for a swim";1
"You were having tea,  	while	  that horrid beast raced around digging up our homes";1
"Anabelle watched from under the gate  	while	  the boy snatched up the huge bowl and dashed into the house";1
"Run and hide  	while	  you still have a chance";1
"Get out  	while	  you can";1
"He probably did not see his wife or children  	while	  he remained there";1
"Would you like a drop of tea  	while	  you're waiting";1
"you shouldn't freeze  	while	  wearing this jacket";1
"Alexander Solzhenitsyn held much of his work in his mind  	while	  he was in a labour camp";1
"they take it under controlled conditions,  	while	  their heart, blood pressure, and respiration are being monitored";1
"You just seem to do the job well  	while	  the boss's eye is on you";1
"I have suffered cut fingers  	while	  being attacked";1
" There was no chance of them spawning  	while	  the tyrant Fire continued his reign of terror ";1
"Mum is making Veronica's tea  	while	  John is upstairs";1
"Kim was told to do something  	while	  the baby was being fed";1
" Sue sat quietly and smiled  	while	  this was happening";1
"A mother may set out some crayons and paper or plasticine  	while	  she gets on with the ironing";1
"Once the child starts to relax  	while	  seated on the potty ";1
" Later the child is encouraged to pass motions  	while	  in the bathroom";1
"Mother took books and crayons and accompanied Susan  	while	  she was seated on the lavatory";1
"Keep these in the left hand  	while	  your remove the two stitches on the right";1
"ou are wasting good knitting time  	while	  you are popping around with deliveries";1
" Leave it on the paper or card  	while	  you knit the rest of your garment";1
" Her father always swore  	while	  he drank the stuff";1
"They sat together for around 20 minutes  	while	  Sandra outlined some of the worst cases of brutality";1
"Doctors are obliged by law to keep them alive  	while	  there is a chance of recovery";1
"A radio announcer fainted  	while	  reading the news yesterday";1
"The youngsters had stepped on mines  	while	  fishing on a beach";1
"Jane can read a book  	while	  having a conversation";1
"The court was told Woodhatch had made many enemies  	while	  working as a director of a roofing firm";1
"He was ordered not to sit at Newcastle Crown Court  	while	  her claims were investigated";1
"Angel was picked up by police half a mile from her home  	while	  Michelle snoozed in bed";1
"Jamie was off work for three days  	while	  his bike was patched u";1
"yesterday he was being held in custody in London  	while	  detectives questioned him";1
"They stood by  	while	  the policeman asked for help";1
"He said the pound would never be devalued  	while	  he was Prime Minister";1
"The Minister's wife stayed on dry land  	while	  he sailed to Gibraltar with Mona";1
"Life is what happens to you  	while	  you're busy making other plans";1
"The Pakistan Airlines Airbus slammed into a mountain and exploded  	while	  making the nerve-racking approach to notorious Katmandu airport";1
"Police evacuated nearby homes  	while	  British Gas officials investigated";1
"She is only a little girl and could easily have been attacked  	while	  she was standing there alone";1
"The midfielder's career was almost ended by an ankle injury  	while	  he was with Everton";1
"You can still watch it  	while	  we're talking";1
"Now stay where you are, boy,  	while	  I test you on your spelling";1
"I used to get up very early and go for walks  	while	  my aunt was still asleep";1
"Passengers left the plane for 52 minutes  	while	  cleaners went on board";1
"My husband was made redundant and I went out to work  	while	  he stayed at home to do the chores";1
"It all came to a head  	while	  we were touring South America";1
"I am responsible for Natasha  	while	  she is in England";1
"He was thrown aside and seriously injured  	while	  the car sped off";1
"He spotted it with two teenagers inside  	while	  meeting children from a school outing";1
"The plane hit a mountain during a monsoon  	while	  flying from Bangkok to Kathmandu";1
"The spider came down on a thread in front of me  	while	  I was driving";1
"They found out I was a comedian  	while	  they checked my driving documents";1
"A teenage girl was kidnapped and raped by a gang  	while	  police hunted for her";1
"John, 39, found the record haul  	while	  renovating a Liverpool house";1
"while	  he is abroad he cannot answer the questions ";1
"It started when a driver parked his lorry by the box  	while	  he used the phone";1
"Hundreds of thousands of commuters faced delays  	while	  police searched the stations";1
"Antiques expert Guy Schwinge spotted it  	while	  valuing a house at Dorchester";1
"They met  	while	  in prison";1
"The Portsmouth Court case was halted  	while	  he was taken to hospital ";1
"Chiropodist Bruce massaged her heart  	while	  a nurse gave the kiss of life";1
"A top British pilot has died of altitude sickness in the Himalayas  	while	  leading a probe into an air crash";1
"An officer drove the dog to the vet in Shepherd's car  	while	  he was taken to the police station";1
"Minister Dr Michael Woods ordered the Celtic Pride to remain in port  	while	  surveyors examined the vessel";1
"Eugenie uttered the word  	while	  she was playing with Bryan";1
"She can lie on her back like an inverted cockroach  	while	  waggling her legs in the air";1
"He was left out  	while	  the first team travelled to Blackburn ";1
"There's no point in going on about the League table  	while	  we are still in August";1
"They had met once  	while	  on holiday";1
"Ken died in the spring of 1988  	while	  on a skiing holiday.";1
"we had listened attentively  	while	  he outlined his search for spiritual enlightenment";1
"I used to watch a lot of television  	while	  I was training her";1
"I wanted to take lots of photographs of her  	while	  she was young";1
"Patients are used to doctors writing  	while	  they are talking";1
"the former means that the machine recognises the writing  	while	  the user writes";1
"And they were attacking one man,  	while	  a woman, presumably his wife or daughter, was crying";1
"The other man turned with a snarl to attack me,  	while	  the third grabbed the Jew";1
"Can I go now, Officer,  	while	  you summon the ambulance";1
"You may sit, Doctor Masters,  	while	  we ask you a few questions";1
"No socks covered his hairy legs,  	while	  on his feet he wore only sandals";1
"Marama looked after him  	while	  he painted her over and over again";1
"The offer is only open  	while	  stocks last ";1
"Some manage to catch hold of their raft  	while	  others are swept uncontrollably downstream";1
"The tent will then be held to the ground  	while	  you insert the poles and erect the tent";1
"Someone phoned him  	while	  he was ironing";1
"Employees qualified for travel expenses  	while	  they were commuting between the old and new locations";1
"At present many courses are funded by DHAs,  	while	  the cost of others is met by returners themselves";1
"Will you be offered a contract of employment  	while	  attending the course";1
"He played for Glasgow  	while	  he was with Jordanhill";1
"The cuckoo prefers to lay its egg  	while	  the hosts are away from the nest";1
"The poison arrow frogs are one example,  	while	  many bees and wasps bear characteristic black and yellow stripes";1
"One is usually shunting around the yard  	while	  the other three are operating the service";1
"With Michael I was just supposed to hold still  	while	  he banged away at me";1
"Call the number above and enter  while	  there's still time";1
"Urine production naturally declines  	while	  the puppy is asleep";1
"Retrievers are particularly keen to play with this type of toy,  	while	  all puppies like to have something to chew";1
"Your dog can be trained to stay or sleep here  	while	  you are talking to visitors in the room";1
"They snap at the insect and catch it in their mouths  	while	  it is resting on a flower";1
"He had sat opposite her, watching her  	while	  she ate";1
"he heard a faint tinkle and watched  	while	  he stuck his candle in the socket";1
"His first wife died in a car smash  	while	  he was driving";1
" They had probably spiked it  	while	  they checked with their lawyers";1
" He went out to check  	while	  Dalgliesh continued his exploration";1
"He waited  	while	  Father Barnes unlocked the front door";1
"He watched  	while	  she carefully removed her headscarf";1
"I accept that she probably became pregnant  	while	  she was working here";1
"The Node allowed one side of the brain to sleep  	while	  the other side stayed aware of the environment";1
"while	  he stood in line at the window they missed one train";1
"And the water is cut off  	while	  the men work";1
"We are dedicated to improving crop protection  	while	  safeguarding the interests of the user";1
"in the meantime he was capable of giving the usual orders  	while	  half asleep ";1
"The three men stood together for some time  	while	  the long-faced sheep ambled around them";1
"They had to wait  	while	  the Substitute put on his new galoshes";1
"He waited  	while	  I soothed Bill";1
"Gwenellen and I sat on drinking tea  	while	  the dining-room was cleared around us";1
"On these machines, don't have a card in the reader  	while	  you do this";1
"Apparently he had a word with her  	while	  she was waiting to be taken along the line";1
"She had become expert in at least three dishes  	while	  under the tuition of Sister Cecilia";1
"I can't find out what's going on  	while	  I'm locked in the basement.";1
"Benny tried to concentrate on the Doctor's words  	while	  her eyes continually strayed towards Elaine";1
"She stays behind  	while	  Vicki goes to replenish the water bottles";1
"We are then taken on a tour of the factory  	while	  waiting for lunch";1
"English would reduce conflict between the social classes,  	while	  maintaining the status quo";1
"It is even more rare to observe individuals  	while	  they are producing mixed messages during a meeting";1
"She sat in her car and turned the heater on  	while	  she wrote her comments on a piece of paper";1
"He had set the video up earlier in the evening  	while	  Elaine was making supper";1
"She had drawn her lips back over her teeth  	while	  she cried";1
"How am I gonna work  	while	  I'm like this, Tone";1
"The needle slipped into his blue-veined arm and he closed his eyes  	while	  he felt the first rush";1
"I thought I might harm her if she was with me  	while	  I felt like this";1
"How about a nice cuppa, love,  	while	  we get this sorted out";1
"They won't hold up proceedings  	while	  we talk to him";1
"Having filled two glasses I sat and drank one  	while	  the storm was dying";1
"It had been nice  	while	  it lasted";1
"Would you excuse me, Mr. Preston,  	while	  I try to do something about this";1
"You watch this guy  	while	  I make the call";1
"She sat next to me in the front  	while	  Walt occupied the back seat";1
"But there's a chance that  	while	  he was searching, he found some letters ";1
"A little crowd was encouraging them  	while	  they performed what somebody told me was a tango";1
"I tucked a ten-dollar bill into the pocket of his jacket,  	while	  he tried to wave my arm away";1
"Connors had kept very quiet for Connors,  	while	  Kress and I were having our little friendly talk";1
"A very cold lump formed at the back of my spine  	while	  I waited for the rest of it";1
"I stayed around giving everybody confidence  	while	  she got a bag packed";1
"Enjoy the office  	while	  you still have it";1
"I held it  	while	  a hand moved over me checking for the hardware";1
"He discussed every detail of the cycle with me  	while	  he composed for it";1
"I waited  	while	  he jumped down into the clearing and disappeared";1
"while	  he talked I was overwhelmed by feelings of desolation";1
"while	  Jean-Claude was away I became increasingly disorientated";1
"She must have known last night,  	while	  constructing this list";1
"Can't you all have fun  	while	  I stay here";1
"Then she lifted the receiver  	while	  still holding out her other hand for the dog to lick";1
"I turn the car round  	while	  you post the keys back through the letter box";1
"The appellant had lived with the girl and her parents  	while	  on bail";1
"She escaped by getting out of the vehicle  	while	  it was moving";1
"She and her colleagues were held in complete seclusion for 24 hours  	while	  their equipment was searched";1
"The actors try improvising the scene two or three times  	while	  I scribble down the lines that sound good";1
"Later, Provenzano flew over a stolen car and circled  	while	  the patrolmen on the ground arrested four black men inside";1
"that inflation will stay down  	while	  interest rates stay up";1
"I've cried a lot  	while	  lying on that couch";1
"Then I start dribbling slightly and dusting furniture  	while	  singing";1
"The Player , Griffin Mill, the cynical movie executive, comments  	while	  listening to a pitch";1
"This season, designers have preserved the comfort factor  	while	  making the suit neater ";1
"What kind of car do you want  	while	  you're here";1
"Chris and Pauline met  	while	  being treated at the same psychiatric unit of a local hospital";1
"Pauline into the front room  	while	  his mate Paul dials 999";1
"Check them out carefully  	while	  they're still in their bags in the shop";1
"Many home pond owners are concerned about leaving their pond  	while	  they are away on holiday";1
"This answer was repeated several times  	while	  the neighbour waited";1
"She visited the deceased on six or seven occasions  	while	  he was in hospital";1
"In the present case the act or omission of the defendant occurred  	while	  he was driving a motor car upon a public highway";1
"I sat there silent for a moment  	while	  he went on looking at me sympathetically ";1
"It had got considerably thicker  	while	  I'd been eating";1
"I closed my eyes  	while	  he was gone";1
"And there are one or two other things,  	while	  we're on the subject";1
"I'd put on weight  	while	  I'd been in bed";1
"He sat broodingly beside the fire  	while	  I made some coffee";1
"Both ships stopped for an hour  	while	  repairs were made to the launch's engines";1
"There was a delay  	while	  he struggled to load it";1
"The driver was bent over the wheel,  	while	  his passengers leant out of their windows waving";1
"We sat in the shade of a wall  	while	  a boy went for help";1
"It blows year round from the north  	while	  the current of the river flows from the south";1
"The stream of barefoot labourers quickened their pace  	while	  he was on board";1
"The meals were prepared by Milhaez and Romany  	while	  the captain smoked ";1
"Our playmates swam quietly to the edge of the pool,  	while	  Lorne and I began to climb out ";1
"Think of yourself as an expert witness  	while	  you are writing your report";1
"Have them by your side  	while	  writing and using them";1
"He sits whispering to his neighbours  	while	  someone else is speaking in the debate";1
"Do not listen to the radio or watch television  	while	  eating";1
"I will wander round town  	while	  he's doing his talk";1
"I'm going to hold the top  	while	  I show you";1
"The room was very hot, so she began to fan herself  	while	  she talked";1
"A logical net searches  	while	  learning";1
"she thought  	while	  she ran";1
"This actually happened  	while	  chemists were classifying the elements";1
"So she took some tea and some bread-and-butter  	while	  she thought about it";1
"Alice watched  	while	  the White Rabbit looked at the names on his piece of paper";1
"Everybody listened very carefully  	while	  the White Rabbit read these words";1
"But she could do nothing,  	while	  Sylvie's presence drew everyone like a charm";1
"while	  they walked he asked";1
"while	  she walked or sat with him she thought";1
"That was what his eyes asked,  	while	  his mouth spoke hollow questions";1
"I only had to hold the end of the string,  	while	  my friend went round the circle";1
"She always listens to it  	while	  she's ironing";1
"I am writing this letter  	while	  being kept in after school";1
"Sometimes I used to practise shooting in the garden  	while	  she was making bread in the kitchen";1
"How can I remember what happened  	while	  I was asleep";1
"Could I hold my head still  	while	  the doctor cut into my eyes with a knife";1
"but you need to use the facilities  	while	  I'm here";1
"It was a wet and stormy day, which grew dark  	while	  I was still far from my site";1
"he whistled the tune of a childhood song  	while	  he worked";1
"but she makes me sit down  	while	  she laces my boots up";1
"I sat with Andy  	while	  he ranted on";1
"I stood beside him  	while	  he cursed at the keys";1
" Apparently I've missed some good headlines  	while	  I've been in here";1
"Zeno had looked out to sea  	while	  a few words were exchanged";1
"They sat in silence  	while	  the minutes passed";1
"Improvisation means take your chances  	while	  you can";1
"So I'm going to tie you up  	while	  I leave";1
"He would hold his room at the Palings  	while	  he went back to London";1
"She had kissed the corner of his mouth  	while	  he slept";1
"Dr Harris sat and watched  	while	  Sir Harold Piper rocked slowly to and fro";1
"They telephoned three times  	while	  you were away";1
" She let him pour it for her  	while	  she threw another log on to the fire";1
"He watched my face  	while	  I touched the top of my head";1
"An uncle from Hull, a cabinet maker, visited  	while	  they were there";1
"Something went wrong  	while	  mum was in hospital";1
"There was a long painful silence  	while	  she deliberated on his words";1
"Richard could play outside a while longer,  	while	  Cissie and Beth washed the dishes";1
